"Latitude"	"Longitude"	"Altitude"	"Area"	"Depth"	"Temperature"	"Secchi"	"O2"	"CO2"	"CH4"	"N2O"	"pH"	"TIC"	"TOC"	"TN"	"TP"	"NO3"	"SiO2"	"PO4"	"PON"	"POC"	"POP"	"Chla"	"APA"	"KdPAR"	"PPA"	"a.phyto.m"	"a.dom.m"	"a.tripton.m"	"tot.phyto"	"f.hetero"	"esd"	"car.chl"	"G"	"ZDW"	"Zoopl.species"	"Copepods"	"Cladocera"	"Fish.species"	"C.P..at."	"C.P.calc"
0.139145940638183	-0.209682070984805	-0.139656752403054	1.04750363409488	-0.0969506588328682	-0.285208293333552	1.88605298463776	0.728156057132498	-0.613016528137003	-0.70259148803052	-0.379826264206016	-0.409488284218518	-0.617329443339608	-0.931238535013488	-0.0557250951273987	-0.857459037573476	0.113581489478391	0.117755082315944	-0.804740600284748	-0.545969114564833	-0.511114883917088	-0.72513060171273	-0.526502973147096	-0.182147889796408	-0.867898806114189	-0.269559686786142	-0.708416177662583	-0.866564239104498	-0.844916949644987	-0.352469846196404	-0.217130496722006	0.0421990256857898	0.49840757288252	-0.169898409606078	0.302234312874494	1.15638381204291	1.90058994451907	0.306683361446648	-0.0741521970083869	-0.252288743347189	-0.238884740999609
-0.0710238010049185	-0.310371417675413	0.249926813418691	-0.474656834373635	-0.520008079194474	-0.780330822994742	0.772287843002176	-0.0842876378691796	0.438646191356107	0.659972992826603	-0.143163599322767	0.697387897013794	1.07491318556675	-0.809469864831626	-0.159925188895801	-0.382292820278351	-0.104708282801175	0.41661081884478	-0.213502608238811	-0.378653350323376	-0.313338145933423	-0.369157397235572	-0.479841923931885	0.111363300426662	-0.3346512463525	-0.563826373409486	-0.51950519695256	-0.612173707109873	-0.337120452362524	-0.349898723090613	-0.506479087613645	-0.972283061227899	1.45230528990107	-0.480898888207035	-0.247507159393157	-0.607591494463221	0.467684436609404	-1.16539677349726	-0.5384094304522	-0.150474371054339	-0.168351710306818
-0.533833055276349	-0.291152666061533	-1.05316304467473	-0.442070849644825	0.0239228898418765	0.814131560659936	0.104028758020824	-0.560224073341776	-0.722522810877213	0.218581740331605	0.233688167004598	1.41294421619428	3.18099875178301	0.179312641537834	2.52056301869762	0.559400228542897	2.33931946888592	0.277017905816449	0.377735383807127	0.28177998384259	-0.0718665472324364	0.372453445425175	-0.022952483699612	-0.082164723062356	-0.21615178862768	1.05324489233305	0.236138725887527	-0.304227273642695	-0.438679751819017	0.0504582362087524	-0.923241336949692	-0.468342902684945	-0.212806007369106	-0.688232540607673	-0.167081555544822	0.0979986281392295	0.467684436609404	-0.184010016867989	0.15797641971352	-0.53179495793952	-0.544163327755794
-0.533833055276349	-0.291152666061533	-1.05316304467473	-0.442070849644825	0.0239228898418765	0.814131560659936	0.104028758020824	-0.560224073341776	-0.722522810877213	0.218581740331605	0.233688167004598	1.41294421619428	3.18099875178301	0.179312641537834	2.52056301869762	0.559400228542897	2.33931946888592	0.277017905816449	0.377735383807127	0.28177998384259	-0.0718665472324364	0.372453445425175	-0.022952483699612	-0.082164723062356	-0.21615178862768	1.05324489233305	0.236138725887527	-0.304227273642695	-0.438679751819017	0.0504582362087524	-0.923241336949692	-0.468342902684945	-0.212806007369106	-0.688232540607673	-0.167081555544822	0.0979986281392295	0.467684436609404	-0.184010016867989	0.15797641971352	-0.53179495793952	-0.544163327755794
-0.620791144287972	-0.0956318163094792	-0.428485947753657	0.0526436457834756	-0.731536789375278	0.377752381975498	-1.12111289777832	-0.172215612227369	0.589108055206806	0.950162634921438	-0.0420943807078773	0.38433200737233	0.347955416249499	0.195339419301398	-0.281294616296497	2.18360475311532	-0.602259644861846	-1.26992537583387	1.85583036392197	1.50656729560653	1.56554086491139	1.97433286557239	1.04247480671437	0.227063517992014	1.06759233672453	1.95865222531389	1.93633755227773	-0.130170593856899	1.69406553676733	0.745862969176	-1.19543182468669	-0.723195404420557	-3.02063131662927	1.28143715719839	1.80909042472853	0.80358875074168	1.18413719056424	0.306683361446648	1.31861950332305	0.748564994366636	0.763016647507695
-0.137979923881449	-0.602503795148193	-0.428485947753657	1.5955406499885	-0.459571304857102	-0.9523649222838	-0.174412527388073	0.0767975010230357	0.643257397017397	-0.315319119177426	-0.0866679381689228	-0.800808146270345	-0.621879466787853	-0.692753113727408	-0.528177793009132	-0.520522992582387	-0.370815602917225	-0.398104182647842	-0.213502608238811	-0.611668238448554	-0.607703523397482	-0.72513060171273	-0.561498760058504	-0.623550847480265	-0.472900613698123	-0.807854675342154	-0.708416177662583	-0.397950101219662	-0.641798350732002	-0.315350885164	0.0771958412231023	-0.0568376907492299	1.02766595353436	-0.169898409606078	-0.535740534675696	0.80358875074168	-0.248768317345428	1.28807011807592	-0.5384094304522	-0.796479837549469	-0.806444929970396
-0.772331269599315	-0.379296055816251	-0.529240318224798	-0.515142451763975	-0.701318402206591	0.352576660128319	-0.564230326960528	-0.000533846143799621	-0.117287092655137	4.86608364104584	0.366791053982294	1.07752719157843	0.56970368545131	0.0936042213239906	1.60259571535723	0.481645756621877	1.48233657624765	-0.674751955740352	0.377735383807127	0.728055126032237	0.447872322352544	0.817419951021623	1.37882320314068	1.07389064230012	0.514594867342041	-0.150987795511576	-0.330594216242539	-0.357783175115248	1.69406553676733	0.905091693223168	-1.48384776875793	0.723808657226051	-1.51206436705214	-0.377232062006716	0.898682579923631	-0.607591494463221	-0.248768317345428	-0.674703395182626	-0.770538047174107	0.118440583962768	0.13031299488275
0.489168878985015	0.0818559436929654	-0.139656752403054	-0.375911426104513	-1.09415743539951	0.805739653377543	-1.09326876923743	-0.235976319312527	0.656550378659975	1.21699227648813	-0.228793732091534	0.0377344152692848	-0.141564347837516	1.12524093780037	-0.128546751567816	1.47517512005714	-0.58110615715723	-0.128436055206748	1.85583036392197	2.23314872261214	1.85300705384114	1.91500399815953	1.90959263796371	0.774698590330801	2.39083628131835	0.126486245858681	1.55851559085768	0.539278174550009	3.82681082535367	0.050922359114264	1.94737116920295	1.82364993025267	-0.671770501651966	1.07410350479775	0.502049477715076	0.0979986281392295	-0.248768317345428	0.306683361446648	-0.5384094304522	1.22391351527876	1.23864987523314
0.277255846715461	0.188734016393464	0.424567722235335	-0.518598541053394	0.265669987191366	-0.486614068110985	-0.647762712583198	-1.66123746951019	2.08699945135618	-0.027573715885714	-0.302377360547834	-0.934974956116687	-0.643060610426233	1.66945456533705	-0.434634527012498	-0.347735277202341	-0.601726363659209	1.54350633492803	-0.804740600284748	-0.0711096155146154	0.148907485865608	-0.220835228703422	-0.44290192663651	-0.306558762039349	0.0405970364427625	-0.319937622545402	0.991782648727616	2.0790103418859	1.99874343513681	-0.422808463441213	0.69437134236448	-0.617238872341153	-0.896605132126263	-0.688232540607673	-0.639894189348849	-0.254796433161996	-0.248768317345428	-0.184010016867989	-0.5384094304522	1.22685506222819	1.25727677148814
-0.0125088748459486	-0.347454754122793	2.00976981764795	-0.488974918572657	0.688727407552972	-0.335559737027911	0.4381583005115	0.829536229127813	-0.69159010963914	1.24504935885219	-0.403418431489755	1.20051343393757	1.38504696772872	-0.79065582137005	-0.641258576587341	-0.710589479500437	-0.542887670968218	-0.283891799261026	-0.804740600284748	0.181360594033987	-0.145457891598451	-0.191170794996992	-0.396240877421299	0.383287216013971	-0.57165016180214	0.245848926521896	-0.141683235532516	-0.652340633214288	-0.337120452362524	-0.362014271909285	-0.924187237932022	-0.731780746461516	-0.72111493537456	-0.480898888207035	-0.737054313252582	0.0979986281392295	-0.248768317345428	0.306683361446648	-0.5384094304522	0.132710103278388	0.10354898898237
